commonid,BlockStartingHour,BankerGroup,state
2089349,11,Refinance,MA
2089349,11,Refinance,MI
2089349,11,Refinance,MN
2089349,11,Refinance,NJ
2089349,11,Refinance,NC
2089349,11,Refinance,OH
2089349,11,Refinance,PA
2089349,11,Refinance,TX
2089349,11,Refinance,VA
2089621,11,Refinance,AL
2089621,11,Refinance,AZ
2089621,11,Refinance,AR
2089621,11,Refinance,CA
2089621,11,Refinance,CT
2089621,11,Refinance,FL
2089621,11,Refinance,GA
2089621,11,Refinance,IL
2089621,11,Refinance,IN
2089621,11,Refinance,KY
2089621,11,Refinance,MA
2089621,11,Refinance,MI
2089621,11,Refinance,NJ
2089621,11,Refinance,NC
2089621,11,Refinance,PA
2089621,11,Refinance,TX
2089621,11,Refinance,VA
2089755,11,Refinance,AL
2089755,11,Refinance,CA
2089755,11,Refinance,CO
2089755,11,Refinance,FL
2089755,11,Refinance,GA
2089755,11,Refinance,MA
2089755,11,Refinance,MI
2089755,11,Refinance,NJ
2089755,11,Refinance,NC
2089755,11,Refinance,PA
2089755,11,Refinance,TN
2089755,11,Refinance,TX
2089755,11,Refinance,VA
2089755,11,Refinance,WI
2089755,11,Refinance,WY
2089794,11,Refinance,AL
2089794,11,Refinance,CA
2089794,11,Refinance,CO
2089794,11,Refinance,IL
2089794,11,Refinance,MA
2089794,11,Refinance,MI
2089794,11,Refinance,NV
2089794,11,Refinance,NJ
2089794,11,Refinance,NC
2089794,11,Refinance,PA
2089794,11,Refinance,TN
2089794,11,Refinance,VA
2089794,11,Refinance,WA
2089864,11,Refinance,AL
2089864,11,Refinance,CA
2089864,11,Refinance,FL
2089864,11,Refinance,IL
2089864,11,Refinance,MD
2089864,11,Refinance,MI
2089864,11,Refinance,MS
2089864,11,Refinance,NC
2089864,11,Refinance,PA
2089864,11,Refinance,SC
2089864,11,Refinance,VA
2089864,11,Refinance,WA
2089864,11,Refinance,WV
2090182,11,Refinance,AL
2090182,11,Refinance,CA
2090182,11,Refinance,GA
2090182,11,Refinance,IL
2090182,11,Refinance,MA
2090182,11,Refinance,MI
2090182,11,Refinance,MS
2090182,11,Refinance,MO
2090182,11,Refinance,NJ
2090182,11,Refinance,NC
2090182,11,Refinance,PA
2090182,11,Refinance,TX
2090182,11,Refinance,VA
2090185,11,Refinance,AL
2090185,11,Refinance,CA
2090185,11,Refinance,FL
2090185,11,Refinance,GA
2090185,11,Refinance,IL
2090185,11,Refinance,KY
2090185,11,Refinance,MA
2090185,11,Refinance,MI
2090185,11,Refinance,NJ
2090185,11,Refinance,NC
2090185,11,Refinance,OH
2090185,11,Refinance,PA
2090185,11,Refinance,SC
2090185,11,Refinance,TN
2090185,11,Refinance,TX
2090185,11,Refinance,VA
2090213,11,Purchase,AL
2090213,11,Purchase,CA
2090213,11,Purchase,GA
2090213,11,Purchase,MD
2090213,11,Purchase,MA
2090213,11,Purchase,MI
2090213,11,Purchase,NJ
2090213,11,Purchase,PA
2090213,11,Purchase,TN
2090213,11,Purchase,TX
2090213,11,Purchase,VA
2090213,11,Purchase,WI
2090270,11,Refinance,CA
2090270,11,Refinance,CO
2090270,11,Refinance,FL
2090270,11,Refinance,IL
2090270,11,Refinance,KY
2090270,11,Refinance,LA
2090270,11,Refinance,MD
2090270,11,Refinance,MI
2090270,11,Refinance,MS
2090270,11,Refinance,MO
2090270,11,Refinance,NJ
2090270,11,Refinance,OH
2090270,11,Refinance,OK
2090270,11,Refinance,PA
2090270,11,Refinance,SC
2090270,11,Refinance,TX
2090270,11,Refinance,WA
2090410,11,Refinance,AL
2090410,11,Refinance,CA
2090410,11,Refinance,DE
2090410,11,Refinance,FL
2090410,11,Refinance,GA
2090410,11,Refinance,IL
2090410,11,Refinance,MA
2090410,11,Refinance,MI
2090410,11,Refinance,NV
2090410,11,Refinance,NJ
2090410,11,Refinance,NC
2090410,11,Refinance,PA
2090410,11,Refinance,SC
2090410,11,Refinance,TN
2090410,11,Refinance,TX
2090410,11,Refinance,VA
2090410,11,Refinance,WA
2090591,11,Purchase,AL
2090591,11,Purchase,AR
2090591,11,Purchase,CA
2090591,11,Purchase,FL
2090591,11,Purchase,GA
2090591,11,Purchase,IL
2090591,11,Purchase,MA
2090591,11,Purchase,MI
2090591,11,Purchase,NJ
2090591,11,Purchase,NC
2090591,11,Purchase,PA
2090591,11,Purchase,TN
2090591,11,Purchase,TX
2090591,11,Purchase,VA
2090591,11,Purchase,WA
2090591,11,Purchase,WY
2090715,11,Purchase,AL
2090715,11,Purchase,CA
2090715,11,Purchase,FL
2090715,11,Purchase,IL
2090715,11,Purchase,LA
2090715,11,Purchase,MD
2090715,11,Purchase,NJ
2090715,11,Purchase,OH
2090715,11,Purchase,PA
2090715,11,Purchase,VA
2090742,11,Refinance,AR
2090742,11,Refinance,CA
2090742,11,Refinance,CO
2090742,11,Refinance,FL
2090742,11,Refinance,GA
2090742,11,Refinance,IL
2090742,11,Refinance,KY
2090742,11,Refinance,LA
2090742,11,Refinance,MD
2090742,11,Refinance,NJ
2090742,11,Refinance,OH
2090742,11,Refinance,PA
2090742,11,Refinance,TN
2090742,11,Refinance,TX
2090742,11,Refinance,VA
2090742,11,Refinance,WA
2090744,11,Refinance,AL
2090744,11,Refinance,AR
2090744,11,Refinance,CA
2090744,11,Refinance,KS
2090744,11,Refinance,MA
2090744,11,Refinance,MI
2090744,11,Refinance,MN
2090744,11,Refinance,NJ
2090744,11,Refinance,OH
2090744,11,Refinance,PA
2090744,11,Refinance,VA
2090929,11,Refinance,AL
2090929,11,Refinance,CA
2090929,11,Refinance,CO
2090929,11,Refinance,FL
2090929,11,Refinance,GA
2090929,11,Refinance,IL
2090929,11,Refinance,IN
2090929,11,Refinance,KY
2090929,11,Refinance,MA
2090929,11,Refinance,MI
2090929,11,Refinance,NJ
2090929,11,Refinance,NM
2090929,11,Refinance,NC
2090929,11,Refinance,OH
2090929,11,Refinance,PA
2090929,11,Refinance,TX
2090929,11,Refinance,VA
2091031,11,Purchase,AL
2091031,11,Purchase,AR
2091031,11,Purchase,CA
2091031,11,Purchase,CO
2091031,11,Purchase,MD
2091031,11,Purchase,MA
2091031,11,Purchase,MI
2091031,11,Purchase,NJ
2091031,11,Purchase,PA
2091031,11,Purchase,TN
2091031,11,Purchase,TX
2091031,11,Purchase,VA
2091366,11,Purchase,AL
2091366,11,Purchase,CA
2091366,11,Purchase,FL
2091366,11,Purchase,MD
2091366,11,Purchase,MA
2091366,11,Purchase,MI
2091366,11,Purchase,NJ
2091366,11,Purchase,PA
2091366,11,Purchase,TN
2091366,11,Purchase,TX
2091366,11,Purchase,VA
2091496,11,Refinance,AL
2091496,11,Refinance,CA
2091496,11,Refinance,FL
2091496,11,Refinance,GA
2091496,11,Refinance,IL
2091496,11,Refinance,IN
2091496,11,Refinance,MA
2091496,11,Refinance,MI
2091496,11,Refinance,NJ
2091496,11,Refinance,NC
2091496,11,Refinance,PA
2091496,11,Refinance,SC
2091496,11,Refinance,TN
2091496,11,Refinance,TX
2091496,11,Refinance,VA
2091601,11,Refinance,AL
2091601,11,Refinance,MD
2091601,11,Refinance,MA
2091601,11,Refinance,MI
2091601,11,Refinance,MS
2091601,11,Refinance,NJ
2091601,11,Refinance,OH
2091601,11,Refinance,PA
2091601,11,Refinance,TN
2091601,11,Refinance,TX
2091601,11,Refinance,VA
2091601,11,Refinance,WI
2091803,11,Refinance,AL
2091803,11,Refinance,CA
2091803,11,Refinance,MD
2091803,11,Refinance,MA
2091803,11,Refinance,MI
2091803,11,Refinance,MN
2091803,11,Refinance,NJ
2091803,11,Refinance,OH
2091803,11,Refinance,PA
2091803,11,Refinance,SC
2091803,11,Refinance,TX
2091803,11,Refinance,VA
2091883,11,Refinance,AL
2091883,11,Refinance,CA
2091883,11,Refinance,CO
2091883,11,Refinance,MD
2091883,11,Refinance,MA
2091883,11,Refinance,MI
2091883,11,Refinance,OR
2091883,11,Refinance,PA
2091883,11,Refinance,UT
2091883,11,Refinance,VA
2091976,11,Refinance,AL
2091976,11,Refinance,GA
2091976,11,Refinance,MD
2091976,11,Refinance,MA
2091976,11,Refinance,MI
2091976,11,Refinance,MO
2091976,11,Refinance,NJ
2091976,11,Refinance,PA
2091976,11,Refinance,SC
2091976,11,Refinance,TX
2091976,11,Refinance,VA
2091984,11,Purchase,AL
2091984,11,Purchase,CA
2091984,11,Purchase,IL
2091984,11,Purchase,MD
2091984,11,Purchase,MA
2091984,11,Purchase,MI
2091984,11,Purchase,MS
2091984,11,Purchase,NJ
2091984,11,Purchase,PA
2091984,11,Purchase,SC
2091984,11,Purchase,TX
2091984,11,Purchase,VA
2092005,11,Refinance,AL
2092005,11,Refinance,AR
2092005,11,Refinance,CA
2092005,11,Refinance,FL
2092005,11,Refinance,MD
2092005,11,Refinance,MA
2092005,11,Refinance,MI
2092005,11,Refinance,NJ
2092005,11,Refinance,OH
2092005,11,Refinance,PA
2092005,11,Refinance,TX
2092005,11,Refinance,VA
2092099,11,Refinance,GA
2092099,11,Refinance,KY
2092099,11,Refinance,LA
2092099,11,Refinance,MD
2092099,11,Refinance,MA
2092099,11,Refinance,MN
2092099,11,Refinance,NJ
2092099,11,Refinance,OH
2092099,11,Refinance,PA
2092099,11,Refinance,TX
2092099,11,Refinance,WA
2092100,11,Refinance,CA
2092100,11,Refinance,FL
2092100,11,Refinance,GA
2092100,11,Refinance,IL
2092100,11,Refinance,IN
2092100,11,Refinance,KY
2092100,11,Refinance,LA
2092100,11,Refinance,MD
2092100,11,Refinance,NJ
2092100,11,Refinance,OH
2092100,11,Refinance,OK
2092100,11,Refinance,PA
2092100,11,Refinance,TX
2092100,11,Refinance,VA
2092100,11,Refinance,WA
2092100,11,Refinance,WI
2092171,11,Refinance,AL
2092171,11,Refinance,CA
2092171,11,Refinance,MD
2092171,11,Refinance,MA
2092171,11,Refinance,MI
2092171,11,Refinance,MN
2092171,11,Refinance,NJ
2092171,11,Refinance,OR
2092171,11,Refinance,PA
2092171,11,Refinance,TN
2092171,11,Refinance,VA
2093695,11,Refinance,CA
2093695,11,Refinance,FL
2093695,11,Refinance,GA
2093695,11,Refinance,IL
2093695,11,Refinance,KY
2093695,11,Refinance,LA
2093695,11,Refinance,MD
2093695,11,Refinance,MA
2093695,11,Refinance,NJ
2093695,11,Refinance,OH
2093695,11,Refinance,OR
2093695,11,Refinance,PA
2093695,11,Refinance,SC
2093695,11,Refinance,TX
2093695,11,Refinance,WA
2114045,11,Refinance,CA
2114045,11,Refinance,MD
2114045,11,Refinance,MA
2114045,11,Refinance,MI
2114045,11,Refinance,MN
2114045,11,Refinance,NV
2114045,11,Refinance,PA
2114045,11,Refinance,SC
2114045,11,Refinance,VA
2114046,11,Purchase,AL
2114046,11,Purchase,CA
2114046,11,Purchase,IL
2114046,11,Purchase,MD
2114046,11,Purchase,MA
2114046,11,Purchase,MI
2114046,11,Purchase,NJ
2114046,11,Purchase,OH
2114046,11,Purchase,PA
2114046,11,Purchase,TN
2114046,11,Purchase,VA
2114361,11,Refinance,AL
2114361,11,Refinance,AR
2114361,11,Refinance,CA
2114361,11,Refinance,CO
2114361,11,Refinance,MD
2114361,11,Refinance,MA
2114361,11,Refinance,MI
2114361,11,Refinance,NJ
2114361,11,Refinance,OK
2114361,11,Refinance,OR
2114361,11,Refinance,PA
2114361,11,Refinance,VA
2114385,11,Refinance,AL
2114385,11,Refinance,CA
2114385,11,Refinance,MD
2114385,11,Refinance,MA
2114385,11,Refinance,MI
2114385,11,Refinance,MO
2114385,11,Refinance,NJ
2114385,11,Refinance,OR
2114385,11,Refinance,PA
2114385,11,Refinance,TN
2114385,11,Refinance,TX
2114385,11,Refinance,VA
2114501,11,Refinance,AL
2114501,11,Refinance,CA
2114501,11,Refinance,FL
2114501,11,Refinance,MD
2114501,11,Refinance,MA
2114501,11,Refinance,MI
2114501,11,Refinance,NJ
2114501,11,Refinance,OH
2114501,11,Refinance,PA
2114501,11,Refinance,TX
2114501,11,Refinance,VA
2114501,11,Refinance,WI
2114641,11,Refinance,AL
2114641,11,Refinance,CA
2114641,11,Refinance,FL
2114641,11,Refinance,GA
2114641,11,Refinance,MD
2114641,11,Refinance,MA
2114641,11,Refinance,MI
2114641,11,Refinance,NJ
2114641,11,Refinance,PA
2114641,11,Refinance,TN
2114641,11,Refinance,TX
2114641,11,Refinance,VA
2114642,11,Purchase,AL
2114642,11,Purchase,CA
2114642,11,Purchase,MD
2114642,11,Purchase,MA
2114642,11,Purchase,MI
2114642,11,Purchase,MS
2114642,11,Purchase,NJ
2114642,11,Purchase,NM
2114642,11,Purchase,PA
2114642,11,Purchase,TN
2114642,11,Purchase,TX
2114642,11,Purchase,VA
2114687,11,Refinance,AL
2114687,11,Refinance,CA
2114687,11,Refinance,FL
2114687,11,Refinance,GA
2114687,11,Refinance,MD
2114687,11,Refinance,MA
2114687,11,Refinance,MI
2114687,11,Refinance,NJ
2114687,11,Refinance,OH
2114687,11,Refinance,PA
2114687,11,Refinance,TX
2114687,11,Refinance,VA
2114737,11,Purchase,AL
2114737,11,Purchase,CA
2114737,11,Purchase,FL
2114737,11,Purchase,MD
2114737,11,Purchase,MA
2114737,11,Purchase,MI
2114737,11,Purchase,NJ
2114737,11,Purchase,PA
2114737,11,Purchase,TX
2114737,11,Purchase,VA
2114737,11,Purchase,WA
2114738,11,Purchase,AL
2114738,11,Purchase,CA
2114738,11,Purchase,MD
2114738,11,Purchase,MA
2114738,11,Purchase,MI
2114738,11,Purchase,NV
2114738,11,Purchase,NJ
2114738,11,Purchase,PA
2114738,11,Purchase,TX
2114738,11,Purchase,VA
2114764,11,Refinance,AL
2114764,11,Refinance,IL
2114764,11,Refinance,MD
2114764,11,Refinance,MA
2114764,11,Refinance,MI
2114764,11,Refinance,NJ
2114764,11,Refinance,OH
2114764,11,Refinance,OR
2114764,11,Refinance,PA
2114764,11,Refinance,TX
2114764,11,Refinance,UT
2114764,11,Refinance,VA
2114766,11,Refinance,AL
2114766,11,Refinance,CA
2114766,11,Refinance,FL
2114766,11,Refinance,GA
2114766,11,Refinance,IL
2114766,11,Refinance,KY
2114766,11,Refinance,LA
2114766,11,Refinance,MD
2114766,11,Refinance,NJ
2114766,11,Refinance,OH
2114766,11,Refinance,PA
2114766,11,Refinance,TN
2114766,11,Refinance,TX
2114766,11,Refinance,WA
2115060,11,Refinance,AL
2115060,11,Refinance,MD
2115060,11,Refinance,MA
2115060,11,Refinance,MI
2115060,11,Refinance,MN
2115060,11,Refinance,MO
2115060,11,Refinance,NJ
2115060,11,Refinance,OH
2115060,11,Refinance,PA
2115060,11,Refinance,SC
2115060,11,Refinance,TN
2115060,11,Refinance,TX
2115060,11,Refinance,VA
2115422,11,Refinance,AL
2115422,11,Refinance,CA
2115422,11,Refinance,FL
2115422,11,Refinance,GA
2115422,11,Refinance,MD
2115422,11,Refinance,MA
2115422,11,Refinance,MI
2115422,11,Refinance,NJ
2115422,11,Refinance,OH
2115422,11,Refinance,PA
2115422,11,Refinance,TX
2115422,11,Refinance,VA
2115598,11,Purchase,AL
2115598,11,Purchase,CA
2115598,11,Purchase,FL
2115598,11,Purchase,MD
2115598,11,Purchase,MA
2115598,11,Purchase,MI
2115598,11,Purchase,NJ
2115598,11,Purchase,NM
2115598,11,Purchase,OH
2115598,11,Purchase,PA
2115598,11,Purchase,TX
2115598,11,Purchase,VA
2115599,11,Purchase,AL
2115599,11,Purchase,CA
2115599,11,Purchase,IL
2115599,11,Purchase,MD
2115599,11,Purchase,MA
2115599,11,Purchase,MI
2115599,11,Purchase,MS
2115599,11,Purchase,NJ
2115599,11,Purchase,NC
2115599,11,Purchase,PA
2115599,11,Purchase,VA
2115807,11,Refinance,AL
2115807,11,Refinance,CA
2115807,11,Refinance,MD
2115807,11,Refinance,MA
2115807,11,Refinance,MI
2115807,11,Refinance,NJ
2115807,11,Refinance,PA
2115807,11,Refinance,TN
2115807,11,Refinance,TX
2115807,11,Refinance,VA
2115807,11,Refinance,WA
2115868,11,Refinance,AL
2115868,11,Refinance,CA
2115868,11,Refinance,GA
2115868,11,Refinance,MD
2115868,11,Refinance,MA
2115868,11,Refinance,MI
2115868,11,Refinance,MS
2115868,11,Refinance,NJ
2115868,11,Refinance,OH
2115868,11,Refinance,PA
2115868,11,Refinance,TX
2115868,11,Refinance,VA
2115974,11,Refinance,AL
2115974,11,Refinance,CA
2115974,11,Refinance,FL
2115974,11,Refinance,GA
2115974,11,Refinance,IL
2115974,11,Refinance,MD
2115974,11,Refinance,MA
2115974,11,Refinance,MI
2115974,11,Refinance,NJ
2115974,11,Refinance,PA
2115974,11,Refinance,TX
2115974,11,Refinance,VA
2116057,11,Refinance,AL
2116057,11,Refinance,CA
2116057,11,Refinance,CO
2116057,11,Refinance,LA
2116057,11,Refinance,MD
2116057,11,Refinance,MI
2116057,11,Refinance,MS
2116057,11,Refinance,NJ
2116057,11,Refinance,OK
2116057,11,Refinance,PA
2116131,11,Refinance,AL
2116131,11,Refinance,AR
2116131,11,Refinance,CA
2116131,11,Refinance,MD
2116131,11,Refinance,MA
2116131,11,Refinance,MI
2116131,11,Refinance,MN
2116131,11,Refinance,NJ
2116131,11,Refinance,OH
2116131,11,Refinance,PA
2116131,11,Refinance,TX
2116131,11,Refinance,VA
2116281,11,Refinance,AL
2116281,11,Refinance,CO
2116281,11,Refinance,MD
2116281,11,Refinance,MA
2116281,11,Refinance,MI
2116281,11,Refinance,NJ
2116281,11,Refinance,OR
2116281,11,Refinance,PA
2116281,11,Refinance,SC
2116281,11,Refinance,TN
2116281,11,Refinance,TX
2116281,11,Refinance,VA
2116283,11,Refinance,AL
2116283,11,Refinance,AZ
2116283,11,Refinance,CA
2116283,11,Refinance,IL
2116283,11,Refinance,MD
2116283,11,Refinance,MA
2116283,11,Refinance,MI
2116283,11,Refinance,NJ
2116283,11,Refinance,OH
2116283,11,Refinance,PA
2116283,11,Refinance,TX
2116283,11,Refinance,VA
2116641,11,Refinance,AL
2116641,11,Refinance,CA
2116641,11,Refinance,FL
2116641,11,Refinance,GA
2116641,11,Refinance,MD
2116641,11,Refinance,MA
2116641,11,Refinance,MI
2116641,11,Refinance,MN
2116641,11,Refinance,NJ
2116641,11,Refinance,TX
2116641,11,Refinance,VA
2117069,11,Purchase,CA
2117069,11,Purchase,FL
2117069,11,Purchase,KY
2117069,11,Purchase,LA
2117069,11,Purchase,MA
2117069,11,Purchase,MI
2117069,11,Purchase,NJ
2117069,11,Purchase,OK
2117069,11,Purchase,PA
2117069,11,Purchase,TX
2117069,11,Purchase,WA
2117069,11,Purchase,WI
2117128,11,Purchase,CA
2117128,11,Purchase,FL
2117128,11,Purchase,KY
2117128,11,Purchase,LA
2117128,11,Purchase,MA
2117128,11,Purchase,MI
2117128,11,Purchase,MS
2117128,11,Purchase,NJ
2117128,11,Purchase,OH
2117128,11,Purchase,PA
2117128,11,Purchase,TX
2117128,11,Purchase,WA
2117184,11,Refinance,CA
2117184,11,Refinance,FL
2117184,11,Refinance,IL
2117184,11,Refinance,KY
2117184,11,Refinance,LA
2117184,11,Refinance,MA
2117184,11,Refinance,MI
2117184,11,Refinance,NJ
2117184,11,Refinance,PA
2117184,11,Refinance,TN
2117184,11,Refinance,TX
2117184,11,Refinance,WA
2117307,11,Refinance,CA
2117307,11,Refinance,IL
2117307,11,Refinance,KY
2117307,11,Refinance,LA
2117307,11,Refinance,MA
2117307,11,Refinance,MI
2117307,11,Refinance,MN
2117307,11,Refinance,NJ
2117307,11,Refinance,NM
2117307,11,Refinance,PA
2117307,11,Refinance,TX
2117307,11,Refinance,WA
2117310,11,Purchase,CA
2117310,11,Purchase,FL
2117310,11,Purchase,GA
2117310,11,Purchase,KY
2117310,11,Purchase,LA
2117310,11,Purchase,MA
2117310,11,Purchase,MI
2117310,11,Purchase,NJ
2117310,11,Purchase,PA
2117310,11,Purchase,TX
2117310,11,Purchase,WA
2117310,11,Purchase,WI
2117386,11,Purchase,AL
2117386,11,Purchase,AZ
2117386,11,Purchase,CA
2117386,11,Purchase,FL
2117386,11,Purchase,IL
2117386,11,Purchase,IN
2117386,11,Purchase,MD
2117386,11,Purchase,MI
2117386,11,Purchase,NJ
2117386,11,Purchase,OH
2117386,11,Purchase,SC
2117386,11,Purchase,TX
2117386,11,Purchase,VA
2117945,11,Purchase,CA
2117945,11,Purchase,KY
2117945,11,Purchase,LA
2117945,11,Purchase,MI
2117945,11,Purchase,NJ
2117945,11,Purchase,PA
2117945,11,Purchase,SC
2117945,11,Purchase,TN
2117945,11,Purchase,TX
2117945,11,Purchase,WA
2117945,11,Purchase,WV
2118128,11,Refinance,CA
2118128,11,Refinance,IA
2118128,11,Refinance,KY
2118128,11,Refinance,LA
2118128,11,Refinance,MA
2118128,11,Refinance,MI
2118128,11,Refinance,MN
2118128,11,Refinance,NE
2118128,11,Refinance,NJ
2118128,11,Refinance,OH
2118128,11,Refinance,OR
2118128,11,Refinance,PA
2118128,11,Refinance,WA
2118129,11,Refinance,CA
2118129,11,Refinance,FL
2118129,11,Refinance,GA
2118129,11,Refinance,KY
2118129,11,Refinance,LA
2118129,11,Refinance,MD
2118129,11,Refinance,MA
2118129,11,Refinance,MI
2118129,11,Refinance,NJ
2118129,11,Refinance,PA
2118129,11,Refinance,TX
2118129,11,Refinance,WA
2118150,11,Refinance,CA
2118150,11,Refinance,KY
2118150,11,Refinance,LA
2118150,11,Refinance,MD
2118150,11,Refinance,MA
2118150,11,Refinance,MI
2118150,11,Refinance,NJ
2118150,11,Refinance,OH
2118150,11,Refinance,OR
2118150,11,Refinance,PA
2118150,11,Refinance,TX
2118150,11,Refinance,WA
2118322,11,Purchase,CA
2118322,11,Purchase,IL
2118322,11,Purchase,KY
2118322,11,Purchase,LA
2118322,11,Purchase,MA
2118322,11,Purchase,MI
2118322,11,Purchase,MN
2118322,11,Purchase,NJ
2118322,11,Purchase,NM
2118322,11,Purchase,PA
2118322,11,Purchase,TX
2118322,11,Purchase,WA
2118433,11,Refinance,CA
2118433,11,Refinance,FL
2118433,11,Refinance,KY
2118433,11,Refinance,LA
2118433,11,Refinance,MA
2118433,11,Refinance,MI
2118433,11,Refinance,MN
2118433,11,Refinance,NJ
2118433,11,Refinance,PA
2118433,11,Refinance,TN
2118433,11,Refinance,TX
2118433,11,Refinance,WA
2118555,11,Purchase,CA
2118555,11,Purchase,IL
2118555,11,Purchase,KY
2118555,11,Purchase,LA
2118555,11,Purchase,MA
2118555,11,Purchase,MI
2118555,11,Purchase,NJ
2118555,11,Purchase,NC
2118555,11,Purchase,OH
2118555,11,Purchase,PA
2118555,11,Purchase,TX
2118555,11,Purchase,WA
2118603,11,Purchase,CA
2118603,11,Purchase,CO
2118603,11,Purchase,GA
2118603,11,Purchase,KY
2118603,11,Purchase,LA
2118603,11,Purchase,MA
2118603,11,Purchase,MI
2118603,11,Purchase,NJ
2118603,11,Purchase,PA
2118603,11,Purchase,SC
2118603,11,Purchase,TX
2118603,11,Purchase,WA
2118751,11,Purchase,CA
2118751,11,Purchase,GA
2118751,11,Purchase,IL
2118751,11,Purchase,KY
2118751,11,Purchase,LA
2118751,11,Purchase,MA
2118751,11,Purchase,MI
2118751,11,Purchase,NV
2118751,11,Purchase,NJ
2118751,11,Purchase,PA
2118751,11,Purchase,WA
2119175,11,Refinance,CA
2119175,11,Refinance,IL
2119175,11,Refinance,KY
2119175,11,Refinance,LA
2119175,11,Refinance,MA
2119175,11,Refinance,MI
2119175,11,Refinance,NJ
2119175,11,Refinance,NM
2119175,11,Refinance,OH
2119175,11,Refinance,PA
2119175,11,Refinance,TX
2119175,11,Refinance,WA
2119204,11,Purchase,AR
2119204,11,Purchase,GA
2119204,11,Purchase,KY
2119204,11,Purchase,LA
2119204,11,Purchase,MA
2119204,11,Purchase,MI
2119204,11,Purchase,MN
2119204,11,Purchase,NJ
2119204,11,Purchase,OH
2119204,11,Purchase,PA
2119204,11,Purchase,TX
2119204,11,Purchase,WA
2119257,11,Purchase,CA
2119257,11,Purchase,FL
2119257,11,Purchase,IL
2119257,11,Purchase,KY
2119257,11,Purchase,LA
2119257,11,Purchase,MI
2119257,11,Purchase,NJ
2119257,11,Purchase,PA
2119257,11,Purchase,TX
2119257,11,Purchase,WA
2119257,11,Purchase,WV
2119260,11,Refinance,CA
2119260,11,Refinance,CO
2119260,11,Refinance,IL
2119260,11,Refinance,KY
2119260,11,Refinance,MA
2119260,11,Refinance,MN
2119260,11,Refinance,MS
2119260,11,Refinance,NC
2119260,11,Refinance,OH
2119260,11,Refinance,TX
2119260,11,Refinance,VA
2119260,11,Refinance,WI
2119261,11,Purchase,CA
2119261,11,Purchase,IL
2119261,11,Purchase,KY
2119261,11,Purchase,LA
2119261,11,Purchase,MA
2119261,11,Purchase,MI
2119261,11,Purchase,NJ
2119261,11,Purchase,PA
2119261,11,Purchase,TN
2119261,11,Purchase,TX
2119261,11,Purchase,WA
2119802,11,Refinance,CA
2119802,11,Refinance,FL
2119802,11,Refinance,GA
2119802,11,Refinance,KY
2119802,11,Refinance,LA
2119802,11,Refinance,MA
2119802,11,Refinance,MI
2119802,11,Refinance,NJ
2119802,11,Refinance,PA
2119802,11,Refinance,SC
2119802,11,Refinance,TX
2119802,11,Refinance,WA
2119917,11,Refinance,CA
2119917,11,Refinance,GA
2119917,11,Refinance,IL
2119917,11,Refinance,KY
2119917,11,Refinance,LA
2119917,11,Refinance,MI
2119917,11,Refinance,NJ
2119917,11,Refinance,PA
2119917,11,Refinance,TN
2119917,11,Refinance,TX
2119917,11,Refinance,WA
2119940,11,Purchase,CA
2119940,11,Purchase,FL
2119940,11,Purchase,GA
2119940,11,Purchase,KY
2119940,11,Purchase,LA
2119940,11,Purchase,MA
2119940,11,Purchase,MI
2119940,11,Purchase,MT
2119940,11,Purchase,PA
2119940,11,Purchase,WA
2120161,11,Refinance,CA
2120161,11,Refinance,IL
2120161,11,Refinance,IA
2120161,11,Refinance,KY
2120161,11,Refinance,LA
2120161,11,Refinance,MA
2120161,11,Refinance,MI
2120161,11,Refinance,MO
2120161,11,Refinance,NJ
2120161,11,Refinance,PA
2120161,11,Refinance,TN
2120161,11,Refinance,TX
2120161,11,Refinance,WA
2120323,11,Refinance,CA
2120323,11,Refinance,CO
2120323,11,Refinance,KY
2120323,11,Refinance,LA
2120323,11,Refinance,MA
2120323,11,Refinance,MI
2120323,11,Refinance,NJ
2120323,11,Refinance,PA
2120323,11,Refinance,TN
2120323,11,Refinance,TX
2120323,11,Refinance,VA
2120323,11,Refinance,WA
2120517,11,Refinance,AZ
2120517,11,Refinance,CA
2120517,11,Refinance,CT
2120517,11,Refinance,FL
2120517,11,Refinance,IL
2120517,11,Refinance,KY
2120517,11,Refinance,LA
2120517,11,Refinance,MA
2120517,11,Refinance,MI
2120517,11,Refinance,NJ
2120517,11,Refinance,PA
2120517,11,Refinance,TX
2120517,11,Refinance,UT
2120517,11,Refinance,WA
2120655,11,Purchase,AZ
2120655,11,Purchase,KY
2120655,11,Purchase,LA
2120655,11,Purchase,MA
2120655,11,Purchase,MI
2120655,11,Purchase,OH
2120655,11,Purchase,PA
2120655,11,Purchase,TN
2120655,11,Purchase,TX
2120655,11,Purchase,UT
2120655,11,Purchase,WA
2120658,11,Purchase,AZ
2120658,11,Purchase,CA
2120658,11,Purchase,GA
2120658,11,Purchase,KY
2120658,11,Purchase,LA
2120658,11,Purchase,MD
2120658,11,Purchase,MA
2120658,11,Purchase,MI
2120658,11,Purchase,NJ
2120658,11,Purchase,PA
2120658,11,Purchase,TX
2120658,11,Purchase,WA
2120801,11,Purchase,CA
2120801,11,Purchase,KY
2120801,11,Purchase,LA
2120801,11,Purchase,MA
2120801,11,Purchase,MI
2120801,11,Purchase,NJ
2120801,11,Purchase,OR
2120801,11,Purchase,PA
